"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Oscars2015 Puto in Chief http://t.co/tsAswLQ90k",FALSE,0,NA,2015-02-26 05:02:33,FALSE,NA,"570811133193527296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McDeLLaware",0,FALSE,FALSE,NA,NA
"RT @THR: ""We are with you, we see you, we love you, and march on."" - John Legend's #Oscars2015 speech http://t.co/vQ2rijDhti http://t.co/hr…",FALSE,0,NA,2015-02-26 05:02:25,FALSE,NA,"570811095612583936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yungshxga",2348,TRUE,FALSE,NA,NA
"#NotPerfect, but #OffTheCharts #Versatile #Virtuosic - Everywhere is her #ComfortZone - @ladygaga #Oscars2015 @RandolphAcademy #WATCH&amp;LEARN",FALSE,0,NA,2015-02-26 05:02:20,FALSE,NA,"570811078508212224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DowBruce",0,FALSE,FALSE,NA,NA
"RT @FutbalPaparazzi: Irina Shayk at the #Oscars2015  last night. http://t.co/51yUnMb34h",FALSE,0,NA,2015-02-26 05:01:52,FALSE,NA,"570810958718873600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daniel10Perez",104,TRUE,FALSE,NA,NA
"RT @ThePlatformYT: WHO DID THIS?! #Oscars2015 http://t.co/cC79qir1FF",FALSE,0,NA,2015-02-26 05:01:48,FALSE,NA,"570810941115215872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yuuchan1577",373,TRUE,FALSE,NA,NA
"RT @MisterBroRo: When you're at the #Oscars2015, but you forgot you got to take the gloves off that you used for washing the dishes. http:/…",FALSE,0,NA,2015-02-26 05:01:45,FALSE,NA,"570810928981082112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yuuchan1577",958,TRUE,FALSE,NA,NA
"#Oscars2015 No piece , No words but by  cannons  , THE FLAME OF WAR will take you and your whole economy http://t.co/d41zIYGxUY",FALSE,1,NA,2015-02-26 05:01:35,FALSE,NA,"570810888367640576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISIS_All_TheWay",1,FALSE,FALSE,NA,NA
"Oscar night no one asked me who I was wearing. This *waves hand in front of body* doesn't happen by accident #Oscars2015 @SuperGeekedUp #SGU",FALSE,1,NA,2015-02-26 05:01:29,FALSE,NA,"570810862409269251",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimeKeeperShow",0,FALSE,FALSE,NA,NA
"RT @JL_Promotional: .@JaredLeto,  Eddie Redmayne, and Lupita Nyong'o attend the 2015 Vanity Fair Oscar Party #Oscars2015
via @newzcard http…",FALSE,0,NA,2015-02-26 05:01:23,FALSE,NA,"570810837209878529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phoenixsky9",190,TRUE,FALSE,NA,NA
"RT @StevenUnderhill: Academy of Friends #AcademyAwards #stevenunderhill #Oscars2015 #Oscars #SanFrancisco #academyoffriends http://t.co/1Lw…",FALSE,0,NA,2015-02-26 05:01:23,FALSE,NA,"570810835880116225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AoFSF",1,TRUE,FALSE,NA,NA
"Official Deadline 3/1. Submit @filmfreeway @TheFridaCinema #longbeach #webserieschat #Oscars2015 @wifdallas http://t.co/14LCXZ81Ju",FALSE,3,NA,2015-02-26 05:01:19,FALSE,NA,"570810819610615808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LongBeachIndie",6,FALSE,FALSE,NA,NA
"We need to talk about suicide out loud. Thank you @danaperryfilms #Oscars2015",FALSE,0,NA,2015-02-26 05:01:14,FALSE,NA,"570810798043324418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NancyRoo9105",0,FALSE,FALSE,NA,NA
"RT @HectorLuisAlamo: I had to defend #Penndejo, of course. ""A Friend Like Penn"" http://t.co/QWnEwuAUw3 @latinorebels #immigration #Oscars20…",FALSE,0,NA,2015-02-26 05:01:06,FALSE,NA,"570810767437631489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JesseSelf720",4,TRUE,FALSE,NA,NA
"RT @JL_Promotional: .@JaredLeto being himself :) #Oscars2015 http://t.co/ETy4X8Z2TF",FALSE,0,NA,2015-02-26 05:01:03,FALSE,NA,"570810754200424448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phoenixsky9",221,TRUE,FALSE,NA,NA
"RT @KingBach: Damn no jokes Eddie?? Lol #Oscars2015",FALSE,0,NA,2015-02-26 05:01:00,FALSE,NA,"570810740019494912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abbybelieberrr",394,TRUE,FALSE,NA,NA
"RT @JL_Promotional: .@JaredLeto attend the 2015 Vanity Fair Oscar Party #Oscars2015
via @newzcard http://t.co/UHaSBmnTHW",FALSE,0,NA,2015-02-26 05:00:41,FALSE,NA,"570810660990410752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phoenixsky9",122,TRUE,FALSE,NA,NA
"RT @NASA: .@Interstellar won #Oscars2015 for visual effects. Here's a visual of Earth. No effects. https://t.co/5V55bJ2e5D http://t.co/ekQO…",FALSE,0,NA,2015-02-26 05:00:33,FALSE,NA,"570810628278865920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FerrariJuve",16903,TRUE,FALSE,NA,NA
"As a tribute to the train wreck known as THE #Oscars2015 (JK), this #video repeat seems fitting. Keep an eye... http://t.co/Ok7a4MWtOU",FALSE,0,NA,2015-02-26 05:00:23,FALSE,NA,"570810586705080320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GRDrumming",0,FALSE,FALSE,NA,NA
"Thanks so much for stopping by @indiExhibit @IllinoisActor! Enjoy your pendant, it was one of my personal faves! #Oscars2015 @wowhollywood",FALSE,0,NA,2015-02-26 05:00:20,FALSE,NA,"570810571404103681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smashgirl",0,FALSE,FALSE,NA,NA
"RT @mindykaling: “@YLifestyleUK: We're IN LOVE with @mindykaling's new ombre locks! #Oscars2015 http://t.co/iABK0yB39y http://t.co/BuGDSrIv…",FALSE,0,NA,2015-02-26 04:59:51,FALSE,NA,"570810453099573248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RyanMinaj2",275,TRUE,FALSE,NA,NA
"RT @JL_Promotional: #Oscars2015 :
@JaredLeto &amp; Benedict Cumberbatch
(Photo by Justin Bishop) http://t.co/sdGG0HOn4D",FALSE,0,NA,2015-02-26 04:59:46,FALSE,NA,"570810430463086593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phoenixsky9",134,TRUE,FALSE,NA,NA
"Rewatching ceremony w the remembrances of those who have passed. #JoanRivers omission was OBVIOUSLY ON PURPOSE. WHY? #Oscars2015 #shame",FALSE,0,NA,2015-02-26 04:59:43,FALSE,NA,"570810418400096256",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","DadBillC",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 04:59:34,FALSE,NA,"570810380978515968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dds04212",16289,TRUE,FALSE,NA,NA
"RT @edutopia: MT @ainissaramirez: Science explains how Academy Awards are made: http://t.co/hF1Q6xjIKB. #Oscars2015 http://t.co/4KkmCupEIW",FALSE,0,NA,2015-02-26 04:59:31,FALSE,NA,"570810369007964160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adamsenja32",49,TRUE,FALSE,NA,NA
"Just finished watching the #Oscars2015 for the 6th time. Thank you @HuluPlus",FALSE,0,NA,2015-02-26 04:59:21,FALSE,NA,"570810327107031040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mad_art4life",0,FALSE,FALSE,NA,NA
"RT @NASA: Last night, Eddie Redmayne won #Oscars2015 best actor playing Stephen Hawking. Hawking on space exploration: [video] http://t.co/…",FALSE,0,NA,2015-02-26 04:59:17,FALSE,NA,"570810309755211776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","badboy23betoga1",423,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 04:58:58,FALSE,NA,"570810229656563713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christinaa_182",16289,TRUE,FALSE,NA,NA
"RT @POPSUGARFashion: From the SAG Awards to the #Oscars2015, Emma Stone's looks just kept getting better: 
http://t.co/3TEt2HVcqx http://t.…",FALSE,0,NA,2015-02-26 04:58:36,FALSE,NA,"570810139084591104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheAuburnGlow",9,TRUE,FALSE,NA,NA
"RT @DuncanWhitehead: http://t.co/Jzqn3l0L4h  Not every Actor wins an Oscar.....just the lucky ones....#Oscars2015 #Oscars #OscarsCountdown …",FALSE,0,NA,2015-02-26 04:58:14,FALSE,NA,"570810044486279168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StqVn2",1317,TRUE,FALSE,NA,NA
"""I talk to the audience,look into their eyes.I need them and they need me.""#JanisJoplin #Grammis15 #Oscars2015 #oprah #EDM #Madonna #rupaul",FALSE,8,NA,2015-02-26 04:58:06,FALSE,NA,"570810012903329792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","listen2nana",0,FALSE,FALSE,"0","0"
"#JLo took the plunge (again). #OliviaPope had it handled. #LupitaNyongo wore her grandmother’s pearls. All of them. #Skimm #Oscars2015",FALSE,0,NA,2015-02-26 04:58:04,FALSE,NA,"570810004346769409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamchen_",0,FALSE,FALSE,NA,NA
"RT @EWellingtonPHL: Red carpet round up from #goldenglobes2015 to #oscars2015 to the http://t.co/UkizSSPyoU  #fashion #redcarpet",FALSE,0,NA,2015-02-26 04:57:46,FALSE,NA,"570809925552594945",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","phillydotcom",1,TRUE,FALSE,NA,NA
"RT @ItsReginaG: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/FuD5boqlLG",FALSE,0,NA,2015-02-26 04:57:41,FALSE,NA,"570809907311554560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvonVelazquez2",796,TRUE,FALSE,NA,NA
"Margot Robbie will play Harley Quinn WATCH - http://t.co/qmd2mL1JNW 
 #MargotRobbie @MargotRobbie #Oscars2015 #NYC",FALSE,0,NA,2015-02-26 04:57:36,FALSE,NA,"570809887611084800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grelvynmisakaz",0,FALSE,FALSE,NA,NA
"RT @divarobbie: LADY GAGA WHERE WERE YOU TWO YEARS AGO? #Oscars2015",FALSE,0,NA,2015-02-26 04:57:19,FALSE,NA,"570809815254982656",NA,"<a href=""http://favstar.fm"" rel=""nofollow"">Favstar.FM</a>","Favstar250",160,TRUE,FALSE,NA,NA
"RT @voguemagazine: The 13 best beauty looks from the #Oscars2015 red carpet: http://t.co/kR44uLwpkx http://t.co/nHiR8Jx6wt",FALSE,0,NA,2015-02-26 04:57:16,FALSE,NA,"570809803083288576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrsgerges",185,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 04:57:05,FALSE,NA,"570809755217711106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheTylerGrillon",16289,TRUE,FALSE,NA,NA
"#Oscars2015 WE ARE ALL ISLAMIC STATE http://t.co/oSzSuabbUS",FALSE,0,NA,2015-02-26 04:56:53,FALSE,NA,"570809705242566656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISIS_All_TheWay",0,FALSE,FALSE,NA,NA
"RT @Rik3rentanga: two of my idols on one stage the perfect night @AnselElgort  @ChloeGMoretz #Oscars2015 http://t.co/Mz5BozTAXk",FALSE,0,NA,2015-02-26 04:56:36,FALSE,NA,"570809634669273088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GabrielitaTommo",1,TRUE,FALSE,NA,NA
"#Oscars2015 Other Big Islamic state flag in Syria http://t.co/3RrmI348X2",FALSE,0,NA,2015-02-26 04:56:30,FALSE,NA,"570809607162978305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISIS_All_TheWay",1,FALSE,FALSE,NA,NA
"Check out STACK's #Whiplash review &amp; trailer here &gt; http://t.co/8WDXLHV4qq #outtoday #jbhifi #OscarWinner #Oscars2015 http://t.co/4IyE0M4Min",FALSE,0,NA,2015-02-26 04:56:21,FALSE,NA,"570809572681654272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","STACKmag",0,FALSE,FALSE,NA,NA
"RT @Smith83K: Zendaya Coleman's response to having her hair made fun of at the #Oscars2015 http://t.co/jBBwunBudx",FALSE,0,NA,2015-02-26 04:56:20,FALSE,NA,"570809568722169856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","penewc",6,TRUE,FALSE,NA,NA
"RT @Kimberly_Canete: ""@Bipartisanism: ""Tonight we honor hollywoods best and whitest"" #OscarsSoWhite #Oscars2015 http://t.co/vl1JpOWxVM""",FALSE,0,NA,2015-02-26 04:56:14,FALSE,NA,"570809542641987584",NA,"<a href=""http://www.tools4reform.com"" rel=""nofollow"">tools4Reform</a>","zarazuaaguas",65,TRUE,FALSE,NA,NA
"RT @CommonBlackGirI: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/8T485o7dwZ",FALSE,0,NA,2015-02-26 04:56:02,FALSE,NA,"570809491949645824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealJYoung_",2798,TRUE,FALSE,NA,NA
"RT @krussellyyc: ""Stay weird. Stay different."" Wise words. #Oscars2015",FALSE,0,NA,2015-02-26 04:56:00,FALSE,NA,"570809483296952320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ComingHome_Tv",1,TRUE,FALSE,NA,NA
"RT @Simsfrancis: #Cesar2015  #Oscars2015  #Cesars  #timbuktu #winners #team #quallahbenisselafrance #cinema # onelove #peace #unity http://…",FALSE,0,NA,2015-02-26 04:55:29,FALSE,NA,"570809350853427200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abkodo2",3,TRUE,FALSE,NA,NA
"Not a shocker - racist Donald Trump is STILL upset that a Mexican won best picture http://t.co/CjMPTe5qhq #Oscars2015 #racismisalive",FALSE,0,NA,2015-02-26 04:55:15,FALSE,NA,"570809293718495232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EscobedoLizette",0,FALSE,FALSE,NA,NA
"RT @Millennial_: If you missed the #Oscars2015, these are the only parts that matter. You're welcome. http://t.co/J86iFpy4im",FALSE,0,NA,2015-02-26 04:54:46,FALSE,NA,"570809172771483649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RockOnTheInside",2508,TRUE,FALSE,NA,NA
"RT @KardashianReact: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/hRM1wCJiLJ",FALSE,0,NA,2015-02-26 04:54:33,FALSE,NA,"570809118514151424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","movesmatt",2110,TRUE,FALSE,NA,NA
"RT @ChannelChain: Watch @IAMJHUD perform ""I Can't Let Go"" (In Memorian) at the #Oscars2015
http://t.co/th6QBjqQy3 http://t.co/pbT35YsU8n",FALSE,0,NA,2015-02-26 04:54:08,FALSE,NA,"570809011043377152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","summerrberman",15,TRUE,FALSE,NA,NA
"RT @TwitterData: See how the #Oscars2015 conversation played out on Twitter with our new interactive
LINK: https://t.co/sBQOCLLJja http://t…",FALSE,0,NA,2015-02-26 04:53:58,FALSE,NA,"570808971235192832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShoutsChen",135,TRUE,FALSE,NA,NA
"RT @TwitterData: #Oscars2015 on Twitter. Relive the whole event with our animated map
LINK: http://t.co/fEVmLf28bZ http://t.co/QnoK3sfqFJ",FALSE,0,NA,2015-02-26 04:53:51,FALSE,NA,"570808942642618369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShoutsChen",63,TRUE,FALSE,NA,NA
"You know people smoke weed when they try to keep you from doing all the cool shit like crack and krokodil #cowards #Oscars2015 #NHLBruins #h",FALSE,1,NA,2015-02-26 04:53:40,FALSE,NA,"570808894907265024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfCereal",0,FALSE,FALSE,NA,NA
"Rosamund Pike's Pre-Oscar 2015 Morning WATCH - http://t.co/lCcXqwrE9z 
 #RosamundPike #Oscars2015 #NYC",FALSE,0,NA,2015-02-26 04:53:35,FALSE,NA,"570808873914916864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grelvynmisakaz",0,FALSE,FALSE,NA,NA
"RT @jrv0205: I encourage you to join this movement and collectively oppose NSEL-FTIL merger.Visit http://t.co/hnXQOhnkl6 #Oscars2015",FALSE,0,NA,2015-02-26 04:53:20,FALSE,NA,"570808811994222592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hitenpatel232",73,TRUE,FALSE,NA,NA
"#Oscars2015 @nytimes the movie, Rosewater needs recognition and discussion.",FALSE,0,NA,2015-02-26 04:53:08,FALSE,NA,"570808760819527680",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrGEPeterson",0,FALSE,FALSE,NA,NA
"RT @mindykaling: “@YLifestyleUK: We're IN LOVE with @mindykaling's new ombre locks! #Oscars2015 http://t.co/iABK0yB39y http://t.co/BuGDSrIv…",FALSE,0,NA,2015-02-26 04:53:01,FALSE,NA,"570808733145522176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QueeenAdiba",275,TRUE,FALSE,NA,NA
"RT @JaredLeto: Howdee! #oscars2015 #snapchat http://t.co/6A5Mxnn6LK",FALSE,0,NA,2015-02-26 04:52:53,FALSE,NA,"570808699909877761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagdaMista",2462,TRUE,FALSE,NA,NA
"RT @Kimberly_Canete: ""@Bipartisanism: ""Tonight we honor hollywoods best and whitest"" #OscarsSoWhite #Oscars2015 http://t.co/vl1JpOWxVM""",FALSE,0,NA,2015-02-26 04:52:50,FALSE,NA,"570808683858251776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silviarosasloz1",65,TRUE,FALSE,NA,NA
"RT @officialdfoster: <ed><U+00A0><U+00BC><ed><U+00BE><U+00BC> You brought ""Glory"" to the oscars in every way! Congrats my friend @johnlegend #Selma #Oscars2015 https://t.co/NQfCb…",FALSE,0,NA,2015-02-26 04:52:35,FALSE,NA,"570808623804190720",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","anyta_maharani",19,TRUE,FALSE,NA,NA
"RT @TheEconomist: And finally: #BestPicture goes to Birdman #Oscar2015 http://t.co/fAdSdAbGp9 #Oscars2015 http://t.co/LF4Y47Fyrx",FALSE,0,NA,2015-02-26 04:52:20,FALSE,NA,"570808559887257600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cellophane13",522,TRUE,FALSE,NA,NA
"RT @KingBach: Damn no jokes Eddie?? Lol #Oscars2015",FALSE,0,NA,2015-02-26 04:52:12,FALSE,NA,"570808528169861120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bettyam1d",394,TRUE,FALSE,NA,NA
"RT @NASA: .@Interstellar won #Oscars2015 for visual effects. Here's a visual of Earth. No effects. https://t.co/5V55bJ2e5D http://t.co/ekQO…",FALSE,0,NA,2015-02-26 04:51:57,FALSE,NA,"570808463288348673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Albertopqr",16903,TRUE,FALSE,NA,NA
"@prattprattpratt Pratt Pratt Pratt!! <ed><U+00A0><U+00BD><ed><U+00B9><U+0086> <ed><U+00A0><U+00BD><ed><U+00B9><U+008C> 
I just saw you vacuuming/sweeping at the #Oscars2015 with @TheEllenShow  writers,Kevin &amp; Lauren<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"prattprattpratt",2015-02-26 04:51:52,FALSE,"569653854494568448","570808443491258368","241382835","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsDWright",0,FALSE,FALSE,NA,NA
"RT @hafeedzhurairah: Rosamund Pike or Julianne Moore??
#Oscars2015",FALSE,0,NA,2015-02-26 04:51:43,FALSE,NA,"570808404584865792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ATMology",1,TRUE,FALSE,NA,NA
"PERFECT VOICE OMGG #JenniferHudson #perfect #voice #beautiful #woman #oscars2015 https://t.co/1XKocp9WbH",FALSE,2,NA,2015-02-26 04:51:37,FALSE,NA,"570808379658125312",NA,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","DobrevxWoodley",0,FALSE,FALSE,NA,NA
"RT @ManishMalhotra1: Almost every award winner is ending up speaking more than their time limit in excitement #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,NA,2015-02-26 04:51:33,FALSE,NA,"570808363174404097",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dancingdiva_ria",134,TRUE,FALSE,NA,NA
